"n_mero_de_contrato","id_documento","proceso","nombre_archivo","tamanno_archivo","extensi_n","descripci_n","fecha_carga","entidad","nit_entidad","url_descarga_documento"
,"756949953","CO1.BDOS.10041170","11. PROCURADURIA.PDF","24066","pdf","11. PROCURADURIA.PDF","2026-02-24T00:00:00.000","UNIVERSIDAD DE CARTAGENA","890480123","https://community.secop.gov.co/Public/Archive/RetrieveFile/Index?DocumentId=756949953&InCommunity=False&InPaymentGateway=False&DocUniqueIdentifier="
,"757000865","CO1.BDOS.9964256","CEDULA.PDF","76052","pdf","CEDULA.PDF","2026-02-24T00:00:00.000","ESE HOSPITAL MARIA AUXILIADORA","890980997","https://community.secop.gov.co/Public/Archive/RetrieveFile/Index?DocumentId=757000865&InCommunity=False&InPaymentGateway=False&DocUniqueIdentifier="
,"756954884","CO1.BDOS.10040995","ANEXO 2- PACTO DE TRANSPARENCIA.DOCX","332764","docx","ANEXO 2- PACTO DE TRANSPARENCIA.DOCX","2026-02-24T00:00:00.000","REGION DE PLANEACION Y GESTION AUTORIDAD REGIONAL DE TRANSPORTE DE LA AGLOMERACION SUROCCIDENTAL DE COLOMBIA EN EL VALLE DEL CAUCA","901650829","https://community.secop.gov.co/Public/Archive/RetrieveFile/Index?DocumentId=756954884&InCommunity=False&InPaymentGateway=False&DocUniqueIdentifier="
,"756948791","CO1.BDOS.9998816","10. CERTIFICADO EPS.PDF","505435","pdf","10. CERTIFICADO EPS.PDF","2026-02-24T00:00:00.000","CANAL REGIONAL DE TELEVISION S.A.S","830005370","https://community.secop.gov.co/Public/Archive/RetrieveFile/Index?DocumentId=756948791&InCommunity=False&InPaymentGateway=False&DocUniqueIdentifier="
,"756960631","CO1.BDOS.10041288","ALINEACIoN P.D JORNADA ELECTORAL MARZO.PDF","265291","pdf","ALINEACIoN P.D JORNADA ELECTORAL MARZO.PDF","2026-02-24T00:00:00.000","ALCALDIA MUNICIPAL DE MALAGA","890205229","https://community.secop.gov.co/Public/Archive/RetrieveFile/Index?DocumentId=756960631&InCommunity=False&InPaymentGateway=False&DocUniqueIdentifier="
,"756935930","CO1.BDOS.10040885","NOT SUPERVISOR.PDF","1286881","pdf","NOT SUPERVISOR.PDF","2026-02-24T00:00:00.000","ESE HOSPITAL MUNICIPAL ALGECIRAS","813001653","https://community.secop.gov.co/Public/Archive/RetrieveFile/Index?DocumentId=756935930&InCommunity=False&InPaymentGateway=False&DocUniqueIdentifier="
,"756956348","CO1.BDOS.10041516","CDP. NO. 20260021.PDF","229379","pdf","CDP. NO. 20260021.PDF","2026-02-24T00:00:00.000","INSTITUTO DE TRANSITO Y TRANSPORTE DEL DEPARTAMENTO DE ARAUCA","800114869","https://community.secop.gov.co/Public/Archive/RetrieveFile/Index?DocumentId=756956348&InCommunity=False&InPaymentGateway=False&DocUniqueIdentifier="
,"756947753","CO1.BDOS.10041425","CONTRATO 024-2025.PDF","1584649","pdf","CONTRATO 024-2025.PDF","2026-02-24T00:00:00.000","INSTITUCION EDUCATIVA DIVINO NIÑO","828000276","https://community.secop.gov.co/Public/Archive/RetrieveFile/Index?DocumentId=756947753&InCommunity=False&InPaymentGateway=False&DocUniqueIdentifier="
,"756981453","CO1.BDOS.10030813","RP 304.PDF","14719","pdf","RP 304.PDF","2026-02-24T00:00:00.000","EMPRESA SOCIAL DEL ESTADO MARCO FELIPE AFANADOR DE TOCAIMA","890680033","https://community.secop.gov.co/Public/Archive/RetrieveFile/Index?DocumentId=756981453&InCommunity=False&InPaymentGateway=False&DocUniqueIdentifier="
,"756991430","CO1.BDOS.10036841","CERTIFICADO DE IDONEIDAD.PDF","16656","pdf","CERTIFICADO DE IDONEIDAD.PDF","2026-02-24T00:00:00.000","EMPRESA SOCIAL DEL ESTADO MARCO FELIPE AFANADOR DE TOCAIMA","890680033","https://community.secop.gov.co/Public/Archive/RetrieveFile/Index?DocumentId=756991430&InCommunity=False&InPaymentGateway=False&DocUniqueIdentifier="
,"756998254","CO1.BDOS.9977531","03CDP15930112026.PDF","41913","pdf","03CDP15930112026.PDF","2026-02-24T00:00:00.000","UNIVERSIDAD NACIONAL DE COLOMBIA","899999063","https://community.secop.gov.co/Public/Archive/RetrieveFile/Index?DocumentId=756998254&InCommunity=False&InPaymentGateway=False&DocUniqueIdentifier="
,"756945120","CO1.BDOS.10041324","9. DIPLOMA DE LICENCIATURA EN CIENCIAS RELIGIOSAS.PDF","323332","pdf","9. DIPLOMA DE LICENCIATURA EN CIENCIAS RELIGIOSAS.PDF","2026-02-24T00:00:00.000","UNIVERSIDAD DE CARTAGENA","890480123","https://community.secop.gov.co/Public/Archive/RetrieveFile/Index?DocumentId=756945120&InCommunity=False&InPaymentGateway=False&DocUniqueIdentifier="
,"756943914","CO1.BDOS.10041404","COTIZACION FUNDACION RESPLANDECIENDO.PDF","561372","pdf","COTIZACION FUNDACION RESPLANDECIENDO.PDF","2026-02-24T00:00:00.000","MUNICIPIO DE ALGARROBO","819003219","https://community.secop.gov.co/Public/Archive/RetrieveFile/Index?DocumentId=756943914&InCommunity=False&InPaymentGateway=False&DocUniqueIdentifier="
,"756942589","CO1.BDOS.10039700","2. ESTUDIO PREVIO RE-IPO-006-2026.PDF","1185650","pdf","2. ESTUDIO PREVIO RE-IPO-006-2026.PDF","2026-02-24T00:00:00.000","TIERRASUA S.A.S","901285377","https://community.secop.gov.co/Public/Archive/RetrieveFile/Index?DocumentId=756942589&InCommunity=False&InPaymentGateway=False&DocUniqueIdentifier="
,"756981711","CO1.BDOS.9982825","11. 200-CCE-1668-2026 VENNEX GROUP DESIGNACION SUPERVISOR.PDF","92166","pdf","11. 200-CCE-1668-2026 VENNEX GROUP DESIGNACION SUPERVISOR.PDF","2026-02-24T00:00:00.000","EMPRESAS MUNICIPALES DE CALI","890399003","https://community.secop.gov.co/Public/Archive/RetrieveFile/Index?DocumentId=756981711&InCommunity=False&InPaymentGateway=False&DocUniqueIdentifier="
,"756926527","CO1.BDOS.10040773","CDP.PDF","1150556","pdf","CDP.PDF","2026-02-24T00:00:00.000","ESE HOSPITAL MUNICIPAL ALGECIRAS","813001653","https://community.secop.gov.co/Public/Archive/RetrieveFile/Index?DocumentId=756926527&InCommunity=False&InPaymentGateway=False&DocUniqueIdentifier="
,"756945759","CO1.BDOS.10041323","ESTUDIOS PREVIOS.PDF","2025903","pdf","ESTUDIOS PREVIOS.PDF","2026-02-24T00:00:00.000","E.S.E.HOSPITAL SAN ANDRES APOSTOL DE SAN ANDRES DE SOTAVENTO","812001332","https://community.secop.gov.co/Public/Archive/RetrieveFile/Index?DocumentId=756945759&InCommunity=False&InPaymentGateway=False&DocUniqueIdentifier="
,"756944090","CO1.BDOS.10041406","CP 21-2026 AVISO.PDF","693980","pdf","CP 21-2026 AVISO.PDF","2026-02-24T00:00:00.000","HOSPITAL REGIONAL JOSE DAVID PADILLA VILLAFAÑE ESE DE AGUACHICA","892300445","https://community.secop.gov.co/Public/Archive/RetrieveFile/Index?DocumentId=756944090&InCommunity=False&InPaymentGateway=False&DocUniqueIdentifier="
,"756951744","CO1.BDOS.10040938","ESTUDIO PREVIO IDU-MC10%-001-2026.PDF","1605052","pdf","ESTUDIO PREVIO IDU-MC10%-001-2026.PDF","2026-02-24T00:00:00.000","INSTITUTO DE DESARROLLO URBANO","899999081","https://community.secop.gov.co/Public/Archive/RetrieveFile/Index?DocumentId=756951744&InCommunity=False&InPaymentGateway=False&DocUniqueIdentifier="
,"756951633","CO1.BDOS.10041174","03. ESTUDIOS PREVIOS.PDF","3624721","pdf","03. ESTUDIOS PREVIOS.PDF","2026-02-24T00:00:00.000","ESE HOSPITAL LOCAL DE PIEDECUESTA","900066345","https://community.secop.gov.co/Public/Archive/RetrieveFile/Index?DocumentId=756951633&InCommunity=False&InPaymentGateway=False&DocUniqueIdentifier="
,"756984229","CO1.BDOS.10031001","ACTA DE INICIO.PDF","26146","pdf","ACTA DE INICIO.PDF","2026-02-24T00:00:00.000","EMPRESA SOCIAL DEL ESTADO MARCO FELIPE AFANADOR DE TOCAIMA","890680033","https://community.secop.gov.co/Public/Archive/RetrieveFile/Index?DocumentId=756984229&InCommunity=False&InPaymentGateway=False&DocUniqueIdentifier="
,"756951259","CO1.BDOS.10041175","13. ANTECEDENTES DISCIPLINARIOS PROCURADURiA- KELLY MONTES.PDF","24062","pdf","13. ANTECEDENTES DISCIPLINARIOS PROCURADURiA- KELLY MONTES.PDF","2026-02-24T00:00:00.000","UNIVERSIDAD DE CARTAGENA","890480123","https://community.secop.gov.co/Public/Archive/RetrieveFile/Index?DocumentId=756951259&InCommunity=False&InPaymentGateway=False&DocUniqueIdentifier="
,"757005086","CO1.BDOS.7271379","11.9. CE 1989 EGRESO N°9 CTO. 003-2025.PDF","3690630","pdf","11.9. CE 1989 EGRESO N°9 CTO. 003-2025.PDF","2026-02-24T00:00:00.000","HOSPITAL REGIONAL DE SOGAMOSO E.S.E","891855039","https://community.secop.gov.co/Public/Archive/RetrieveFile/Index?DocumentId=757005086&InCommunity=False&InPaymentGateway=False&DocUniqueIdentifier="
,"756997493","CO1.BDOS.8890174","OP 01 CTO 1167-2025.PDF","37080","pdf","OP 01 CTO 1167-2025.PDF","2026-02-24T00:00:00.000","HOSPITAL UNIVERSITARIO LA SAMARITANA","899999032","https://community.secop.gov.co/Public/Archive/RetrieveFile/Index?DocumentId=756997493&InCommunity=False&InPaymentGateway=False&DocUniqueIdentifier="
,"756945172","CO1.BDOS.10041326","1. CDP 26-00062.PDF","118371","pdf","1. CDP 26-00062.PDF","2026-02-24T00:00:00.000","ESE CENTRO DE SALUD SANTA BARBARA","804008273","https://community.secop.gov.co/Public/Archive/RetrieveFile/Index?DocumentId=756945172&InCommunity=False&InPaymentGateway=False&DocUniqueIdentifier="
,"756949237","CO1.BDOS.10041435","CDP.PDF","1160233","pdf","CDP.PDF","2026-02-24T00:00:00.000","ESE HOSPITAL MUNICIPAL ALGECIRAS","813001653","https://community.secop.gov.co/Public/Archive/RetrieveFile/Index?DocumentId=756949237&InCommunity=False&InPaymentGateway=False&DocUniqueIdentifier="
,"756958159","CO1.BDOS.10040895","2. SOLICITUD ESCENARIO DEPORTIVO.PDF","685612","pdf","2. SOLICITUD ESCENARIO DEPORTIVO.PDF","2026-02-24T00:00:00.000","SANTIAGO DE CALI DISTRITO ESPECIAL - SECRETARIA DEL DEPORTE Y LA RECREACIoN","890399011","https://community.secop.gov.co/Public/Archive/RetrieveFile/Index?DocumentId=756958159&InCommunity=False&InPaymentGateway=False&DocUniqueIdentifier="
,"756943911","CO1.BDOS.10041404","ESTUDIOS PREVIOS DIA DE LA MUJER.PDF","826863","pdf","ESTUDIOS PREVIOS DIA DE LA MUJER.PDF","2026-02-24T00:00:00.000","MUNICIPIO DE ALGARROBO","819003219","https://community.secop.gov.co/Public/Archive/RetrieveFile/Index?DocumentId=756943911&InCommunity=False&InPaymentGateway=False&DocUniqueIdentifier="
,"756973935","CO1.BDOS.10040482","ODC-7954 PORTAL DEL TURISMO SAS.PDF","212664","pdf","ODC-7954 PORTAL DEL TURISMO SAS.PDF","2026-02-24T00:00:00.000","CORPORACIoN INTERUNIVERSITARIA DE SERVICIOS - CIS","8110032098","https://community.secop.gov.co/Public/Archive/RetrieveFile/Index?DocumentId=756973935&InCommunity=False&InPaymentGateway=False&DocUniqueIdentifier="
,"756929273","CO1.BDOS.10025241","CC.PDF","65342","pdf","CC.PDF","2026-02-24T00:00:00.000","ESE HOSPITAL NUESTRA SEÑORA DEL CARMEN","8001383111","https://community.secop.gov.co/Public/Archive/RetrieveFile/Index?DocumentId=756929273&InCommunity=False&InPaymentGateway=False&DocUniqueIdentifier="
,"756948633","CO1.BDOS.10041331","RP.PDF","1281624","pdf","RP.PDF","2026-02-24T00:00:00.000","ESE HOSPITAL MUNICIPAL ALGECIRAS","813001653","https://community.secop.gov.co/Public/Archive/RetrieveFile/Index?DocumentId=756948633&InCommunity=False&InPaymentGateway=False&DocUniqueIdentifier="
,"756997653","CO1.BDOS.9169451","CPS-083-2025 INFORME 2.PDF","1954637","pdf","CPS-083-2025 INFORME 2.PDF","2026-02-24T00:00:00.000","EMPRESA DE SERVICIOS PUBLICOS DE SAMANa E.S.P. S.A.S.","900655587","https://community.secop.gov.co/Public/Archive/RetrieveFile/Index?DocumentId=756997653&InCommunity=False&InPaymentGateway=False&DocUniqueIdentifier="
,"756947329","CO1.BDOS.10041423","CTO.PDF","6246863","pdf","CTO.PDF","2026-02-24T00:00:00.000","ESE HOSPITAL MUNICIPAL ALGECIRAS","813001653","https://community.secop.gov.co/Public/Archive/RetrieveFile/Index?DocumentId=756947329&InCommunity=False&InPaymentGateway=False&DocUniqueIdentifier="
,"756946010","CO1.BDOS.10041414","04 DOCUMENTOS CONT 384.PDF","5616021","pdf","04 DOCUMENTOS CONT 384.PDF","2026-02-24T00:00:00.000","EMPRESA SOCIAL DEL ESTADO HOSPITAL ROSARIO PUMAREJO DE LOPEZ","892399994","https://community.secop.gov.co/Public/Archive/RetrieveFile/Index?DocumentId=756946010&InCommunity=False&InPaymentGateway=False&DocUniqueIdentifier="
,"756942475","CO1.BDOS.10038081","220 ACTA.PDF","177703","pdf","220 ACTA.PDF","2026-02-24T00:00:00.000","EMPRESA SOCIAL DEL ESTADO HOSPITAL PROFESOR JORGE CAVELIER","832002436","https://community.secop.gov.co/Public/Archive/RetrieveFile/Index?DocumentId=756942475&InCommunity=False&InPaymentGateway=False&DocUniqueIdentifier="
,"756991868","CO1.BDOS.10036632","DOCUMENTOS CONTRATISTA.PDF","563436","pdf","DOCUMENTOS CONTRATISTA.PDF","2026-02-24T00:00:00.000","EMPRESA SOCIAL DEL ESTADO MARCO FELIPE AFANADOR DE TOCAIMA","890680033","https://community.secop.gov.co/Public/Archive/RetrieveFile/Index?DocumentId=756991868&InCommunity=False&InPaymentGateway=False&DocUniqueIdentifier="
,"756926779","CO1.BDOS.10041202","263 CDP.PDF","39926","pdf","263 CDP.PDF","2026-02-24T00:00:00.000","EMPRESA SOCIAL DEL ESTADO HOSPITAL PROFESOR JORGE CAVELIER","832002436","https://community.secop.gov.co/Public/Archive/RetrieveFile/Index?DocumentId=756926779&InCommunity=False&InPaymentGateway=False&DocUniqueIdentifier="
,"756974159","CO1.BDOS.10040879","2. MATRIZ DE RIESGO.PDF","159568","pdf","2. MATRIZ DE RIESGO.PDF","2026-02-24T00:00:00.000","ALCALDIA MUNICIPIO DE APARTADO","890980095","https://community.secop.gov.co/Public/Archive/RetrieveFile/Index?DocumentId=756974159&InCommunity=False&InPaymentGateway=False&DocUniqueIdentifier="
,"756982684","CO1.BDOS.9950179","REQUISITOS P2.PDF","2832386","pdf","REQUISITOS P2.PDF","2026-02-24T00:00:00.000","E.S.E HOSPITAL UNIVERSITARIO SAN JORGE DE PEREIRA","800231235","https://community.secop.gov.co/Public/Archive/RetrieveFile/Index?DocumentId=756982684&InCommunity=False&InPaymentGateway=False&DocUniqueIdentifier="
,"756946012","CO1.BDOS.10041414","07 RP CONT 384.PDF","65097","pdf","07 RP CONT 384.PDF","2026-02-24T00:00:00.000","EMPRESA SOCIAL DEL ESTADO HOSPITAL ROSARIO PUMAREJO DE LOPEZ","892399994","https://community.secop.gov.co/Public/Archive/RetrieveFile/Index?DocumentId=756946012&InCommunity=False&InPaymentGateway=False&DocUniqueIdentifier="
,"756955812","CO1.BDOS.10041281","EP.PDF","15450909","pdf","EP.PDF","2026-02-24T00:00:00.000","ESE HOSPITAL MUNICIPAL ALGECIRAS","813001653","https://community.secop.gov.co/Public/Archive/RetrieveFile/Index?DocumentId=756955812&InCommunity=False&InPaymentGateway=False&DocUniqueIdentifier="
,"756991869","CO1.BDOS.10036632","ESTUDIO PREVIO.PDF","388150","pdf","ESTUDIO PREVIO.PDF","2026-02-24T00:00:00.000","EMPRESA SOCIAL DEL ESTADO MARCO FELIPE AFANADOR DE TOCAIMA","890680033","https://community.secop.gov.co/Public/Archive/RetrieveFile/Index?DocumentId=756991869&InCommunity=False&InPaymentGateway=False&DocUniqueIdentifier="
,"756949958","CO1.BDOS.10041170","CONTRATO FIRMADO - NORMA LOPEZ.PDF","962017","pdf","CONTRATO FIRMADO - NORMA LOPEZ.PDF","2026-02-24T00:00:00.000","UNIVERSIDAD DE CARTAGENA","890480123","https://community.secop.gov.co/Public/Archive/RetrieveFile/Index?DocumentId=756949958&InCommunity=False&InPaymentGateway=False&DocUniqueIdentifier="
,"756932777","CO1.BDOS.10040864","6.2. DOCUMENTO DE DESEMPATE.DOCX","98388","docx","6.2. DOCUMENTO DE DESEMPATE.DOCX","2026-02-24T00:00:00.000","MUNICIPIO DE SANTA ROSA DEL SUR","8000490179","https://community.secop.gov.co/Public/Archive/RetrieveFile/Index?DocumentId=756932777&InCommunity=False&InPaymentGateway=False&DocUniqueIdentifier="
,"756981780","CO1.BDOS.8020071","ACTA DE LIQUIDACIoN.PDF","450101","pdf","ACTA DE LIQUIDACIoN.PDF","2026-02-24T00:00:00.000","CAJA PROMOTORA DE VIVIENDA MILITAR Y DE POLICIA","860021967","https://community.secop.gov.co/Public/Archive/RetrieveFile/Index?DocumentId=756981780&InCommunity=False&InPaymentGateway=False&DocUniqueIdentifier="
,"756931289","CO1.BDOS.10011014","2. MIPYME 2.RAR","8771841","rar","2. MIPYME 2.RAR","2026-02-24T00:00:00.000","MUNICIPIO DE LABRANZAGRANDE","800099206","https://community.secop.gov.co/Public/Archive/RetrieveFile/Index?DocumentId=756931289&InCommunity=False&InPaymentGateway=False&DocUniqueIdentifier="
,"756950194","CO1.BDOS.10041270","239 CONTRATO.PDF","939117","pdf","239 CONTRATO.PDF","2026-02-24T00:00:00.000","EMPRESA SOCIAL DEL ESTADO HOSPITAL PROFESOR JORGE CAVELIER","832002436","https://community.secop.gov.co/Public/Archive/RetrieveFile/Index?DocumentId=756950194&InCommunity=False&InPaymentGateway=False&DocUniqueIdentifier="
,"756959166","CO1.BDOS.10040788","04. EVALUACIONES IPA-AND-002-2026.ZIP","6002949","zip","04. EVALUACIONES IPA-AND-002-2026.ZIP","2026-02-24T00:00:00.000","CORPORACION AGENCIA NACIONAL DE GOBIERNO DIGITAL","901144049","https://community.secop.gov.co/Public/Archive/RetrieveFile/Index?DocumentId=756959166&InCommunity=False&InPaymentGateway=False&DocUniqueIdentifier="
,"756947908","CO1.BDOS.10041260","233 CONTRATO.PDF","1053328","pdf","233 CONTRATO.PDF","2026-02-24T00:00:00.000","EMPRESA SOCIAL DEL ESTADO HOSPITAL PROFESOR JORGE CAVELIER","832002436","https://community.secop.gov.co/Public/Archive/RetrieveFile/Index?DocumentId=756947908&InCommunity=False&InPaymentGateway=False&DocUniqueIdentifier="
,"756937643","CO1.BDOS.10040890","4. PROPUESTA-COTIZACIoN.PDF","191902","pdf","4. PROPUESTA-COTIZACIoN.PDF","2026-02-24T00:00:00.000","HOSPITAL REGIONAL DE SOGAMOSO E.S.E","891855039","https://community.secop.gov.co/Public/Archive/RetrieveFile/Index?DocumentId=756937643&InCommunity=False&InPaymentGateway=False&DocUniqueIdentifier="
,"756943916","CO1.BDOS.10041404","COTIZACION IMAGINATE.PDF","585457","pdf","COTIZACION IMAGINATE.PDF","2026-02-24T00:00:00.000","MUNICIPIO DE ALGARROBO","819003219","https://community.secop.gov.co/Public/Archive/RetrieveFile/Index?DocumentId=756943916&InCommunity=False&InPaymentGateway=False&DocUniqueIdentifier="
,"756947652","CO1.BDOS.10041422","07 RP CONT 387.PDF","71510","pdf","07 RP CONT 387.PDF","2026-02-24T00:00:00.000","EMPRESA SOCIAL DEL ESTADO HOSPITAL ROSARIO PUMAREJO DE LOPEZ","892399994","https://community.secop.gov.co/Public/Archive/RetrieveFile/Index?DocumentId=756947652&InCommunity=False&InPaymentGateway=False&DocUniqueIdentifier="
,"756949396","CO1.BDOS.10041420","5. ESTUDIO PREVIO.PDF","7023696","pdf","5. ESTUDIO PREVIO.PDF","2026-02-24T00:00:00.000","ALCALDIA MUNICIPIO DE ANOLAIMA","899999426","https://community.secop.gov.co/Public/Archive/RetrieveFile/Index?DocumentId=756949396&InCommunity=False&InPaymentGateway=False&DocUniqueIdentifier="
,"756981205","CO1.BDOS.10030289","SOLICITUD DE DISPONIBILIDAD PRESUPUESTAL.PDF","40553","pdf","SOLICITUD DE DISPONIBILIDAD PRESUPUESTAL.PDF","2026-02-24T00:00:00.000","EMPRESA SOCIAL DEL ESTADO MARCO FELIPE AFANADOR DE TOCAIMA","890680033","https://community.secop.gov.co/Public/Archive/RetrieveFile/Index?DocumentId=756981205&InCommunity=False&InPaymentGateway=False&DocUniqueIdentifier="
,"756955446","CO1.BDOS.10041351","A.I..PDF","1357425","pdf","A.I..PDF","2026-02-24T00:00:00.000","ESE HOSPITAL MUNICIPAL ALGECIRAS","813001653","https://community.secop.gov.co/Public/Archive/RetrieveFile/Index?DocumentId=756955446&InCommunity=False&InPaymentGateway=False&DocUniqueIdentifier="
,"756937807","CO1.BDOS.10040891","RP.PDF","13682","pdf","RP.PDF","2026-02-24T00:00:00.000","INSTITUTO NACIONAL DE CANCEROLOGIA ESE","899999092","https://community.secop.gov.co/Public/Archive/RetrieveFile/Index?DocumentId=756937807&InCommunity=False&InPaymentGateway=False&DocUniqueIdentifier="
,"757002136","CO1.BDOS.10041101","CURSOS.PDF","2528628","pdf","CURSOS.PDF","2026-02-24T00:00:00.000","ESE HOSPITAL SAN RAFAEL DE CAROLINA DEL PRINCIPE","890906344","https://community.secop.gov.co/Public/Archive/RetrieveFile/Index?DocumentId=757002136&InCommunity=False&InPaymentGateway=False&DocUniqueIdentifier="
,"756971957","CO1.BDOS.10040846","17. FORMATO 7 PROPUESTA ECONOMICA GRUPOS.DOCX","28956","docx","17. FORMATO 7 PROPUESTA ECONOMICA GRUPOS.DOCX","2026-02-24T00:00:00.000","CAJA DE LA VIVIENDA POPULAR//","899999074","https://community.secop.gov.co/Public/Archive/RetrieveFile/Index?DocumentId=756971957&InCommunity=False&InPaymentGateway=False&DocUniqueIdentifier="
,"756984107","CO1.BDOS.9641790","ACTA ACLARATORIA AL CONTRATO DE SERVICIOS NO.06_2026.PDF","972102","pdf","ACTA ACLARATORIA AL CONTRATO DE SERVICIOS NO.06_2026.PDF","2026-02-24T00:00:00.000","ADMINISTRACIoN PuBLICA COOPERATIVA DEL MUNICIPIO DE SIMACOTA-SANTANDER SIMSACOOP A.P.C","900303113","https://community.secop.gov.co/Public/Archive/RetrieveFile/Index?DocumentId=756984107&InCommunity=False&InPaymentGateway=False&DocUniqueIdentifier="
,"756998332","CO1.BDOS.9748685","RP26-00156.PDF","117488","pdf","RP26-00156.PDF","2026-02-24T00:00:00.000","AGUAS DE MANIZALES","810000598","https://community.secop.gov.co/Public/Archive/RetrieveFile/Index?DocumentId=756998332&InCommunity=False&InPaymentGateway=False&DocUniqueIdentifier="
,"756937184","CO1.BDOS.10040981","6. CTO-FIAV-0372-2026 - FUNDACIoN GRUPO CAZAMASCARAS.PDF","518673","pdf","6. CTO-FIAV-0372-2026 - FUNDACIoN GRUPO CAZAMASCARAS.PDF","2026-02-24T00:00:00.000","CORPORACIoN COLOMBIA CREA TALENTO","9013455247","https://community.secop.gov.co/Public/Archive/RetrieveFile/Index?DocumentId=756937184&InCommunity=False&InPaymentGateway=False&DocUniqueIdentifier="
,"756940863","CO1.BDOS.10041313","CTO.PDF","5952102","pdf","CTO.PDF","2026-02-24T00:00:00.000","ESE HOSPITAL MUNICIPAL ALGECIRAS","813001653","https://community.secop.gov.co/Public/Archive/RetrieveFile/Index?DocumentId=756940863&InCommunity=False&InPaymentGateway=False&DocUniqueIdentifier="
,"756957026","CO1.BDOS.10041195","CDP CMC-014-2026 SANTIAGO AGUDELO VILORIA.PDF","301524","pdf","CDP CMC-014-2026 SANTIAGO AGUDELO VILORIA.PDF","2026-02-24T00:00:00.000","E.S.E. HOSPITAL LOCAL DE MONTELIBANO","812000344","https://community.secop.gov.co/Public/Archive/RetrieveFile/Index?DocumentId=756957026&InCommunity=False&InPaymentGateway=False&DocUniqueIdentifier="
,"756942709","CO1.BDOS.10041315","18. RUT.PDF","158018","pdf","18. RUT.PDF","2026-02-24T00:00:00.000","UNIVERSIDAD DE CARTAGENA","890480123","https://community.secop.gov.co/Public/Archive/RetrieveFile/Index?DocumentId=756942709&InCommunity=False&InPaymentGateway=False&DocUniqueIdentifier="
,"756949397","CO1.BDOS.10041420","6. INVITACION MA-MC-004-2026.PDF","9443938","pdf","6. INVITACION MA-MC-004-2026.PDF","2026-02-24T00:00:00.000","ALCALDIA MUNICIPIO DE ANOLAIMA","899999426","https://community.secop.gov.co/Public/Archive/RetrieveFile/Index?DocumentId=756949397&InCommunity=False&InPaymentGateway=False&DocUniqueIdentifier="
,"756937441","CO1.BDOS.10041222","10. EXPERIENCIA-JORGE.PDF","8937829","pdf","10. EXPERIENCIA-JORGE.PDF","2026-02-24T00:00:00.000","UNIVERSIDAD DE CARTAGENA","890480123","https://community.secop.gov.co/Public/Archive/RetrieveFile/Index?DocumentId=756937441&InCommunity=False&InPaymentGateway=False&DocUniqueIdentifier="
,"756995745","CO1.BDOS.10002513","6. DOCUMENTOS DEL CONTRATISTA.PDF","13023102","pdf","6. DOCUMENTOS DEL CONTRATISTA.PDF","2026-02-24T00:00:00.000","EMPRESAS PUBLICAS DE ZIPAQUIRa E.P.Z ESP","800005900","https://community.secop.gov.co/Public/Archive/RetrieveFile/Index?DocumentId=756995745&InCommunity=False&InPaymentGateway=False&DocUniqueIdentifier="
,"756958254","CO1.BDOS.10041354","CDP CISTERNA.PDF","542527","pdf","CDP CISTERNA.PDF","2026-02-24T00:00:00.000","ALCALDIA MUNICIPAL DE VALLEDUPAR","800098911","https://community.secop.gov.co/Public/Archive/RetrieveFile/Index?DocumentId=756958254&InCommunity=False&InPaymentGateway=False&DocUniqueIdentifier="
,"756932618","CO1.BDOS.9890611","08 SUPERVISOR.PDF","703837","pdf","08 SUPERVISOR.PDF","2026-02-24T00:00:00.000","EMPRESA SOCIAL DEL ESTADO HOSPITAL ROSARIO PUMAREJO DE LOPEZ","892399994","https://community.secop.gov.co/Public/Archive/RetrieveFile/Index?DocumentId=756932618&InCommunity=False&InPaymentGateway=False&DocUniqueIdentifier="
,"756954265","CO1.BDOS.10041182","COTIZACION 2.PDF","1600086","pdf","COTIZACION 2.PDF","2026-02-24T00:00:00.000","INSTITUTO DE TRANSITO Y TRANSPORTE DEL DEPARTAMENTO DE ARAUCA","800114869","https://community.secop.gov.co/Public/Archive/RetrieveFile/Index?DocumentId=756954265&InCommunity=False&InPaymentGateway=False&DocUniqueIdentifier="
,"756939943","CO1.BDOS.10041304","CMC-008-2026 YULISA DEL CARMEN HOYOS FUENTES.PDF","2016696","pdf","CMC-008-2026 YULISA DEL CARMEN HOYOS FUENTES.PDF","2026-02-24T00:00:00.000","E.S.E. HOSPITAL LOCAL DE MONTELIBANO","812000344","https://community.secop.gov.co/Public/Archive/RetrieveFile/Index?DocumentId=756939943&InCommunity=False&InPaymentGateway=False&DocUniqueIdentifier="
,"756947752","CO1.BDOS.10041425","CDP 058-2025.PDF","368030","pdf","CDP 058-2025.PDF","2026-02-24T00:00:00.000","INSTITUCION EDUCATIVA DIVINO NIÑO","828000276","https://community.secop.gov.co/Public/Archive/RetrieveFile/Index?DocumentId=756947752&InCommunity=False&InPaymentGateway=False&DocUniqueIdentifier="
